v4	I(R2)
1,405044315100422e+000	4,257688e+000
1,405120609000422e+000	4,259079e+000
1,405196902900422e+000	4,260471e+000
1,405273196800422e+000	4,261863e+000
1,405349490700423e+000	4,263255e+000
1,405425784600423e+000	4,264647e+000
1,405502078500423e+000	4,266039e+000
1,405578372400423e+000	4,267431e+000
1,405654666300423e+000	4,268823e+000
1,405730960200423e+000	4,270215e+000
1,405807254100423e+000	4,271607e+000
1,405883548000423e+000	4,272999e+000
1,405959841900423e+000	4,274391e+000
1,406036135800423e+000	4,275784e+000
1,406112429700423e+000	4,277175e+000
1,406188723600423e+000	4,278568e+000
1,406265017500423e+000	4,279960e+000
1,406341311400424e+000	4,281352e+000
1,406417605300424e+000	4,282744e+000
1,406493899200424e+000	4,284136e+000
1,406570193100424e+000	4,285529e+000
1,406646487000424e+000	4,286921e+000
1,406722780900424e+000	4,288313e+000
1,406799074800424e+000	4,289706e+000
1,406875368700424e+000	4,291098e+000
1,406951662600424e+000	4,292490e+000
1,407027956500424e+000	4,293883e+000
1,407104250400424e+000	4,295275e+000
1,407180544300424e+000	4,296668e+000
1,407256838200425e+000	4,298060e+000
1,407333132100425e+000	4,299453e+000
1,407409426000425e+000	4,300845e+000
1,407485719900425e+000	4,302238e+000
1,407562013800425e+000	4,303630e+000
1,407638307700425e+000	4,305023e+000
1,407714601600425e+000	4,306415e+000
1,407790895500425e+000	4,307808e+000
1,407867189400425e+000	4,309201e+000
1,407943483300425e+000	4,310593e+000
1,408019777200425e+000	4,311986e+000
1,408096071100425e+000	4,313379e+000
1,408172365000425e+000	4,314771e+000
1,408248658900426e+000	4,316164e+000
1,408324952800426e+000	4,317557e+000
1,408401246700426e+000	4,318950e+000
1,408477540600426e+000	4,320343e+000
1,408553834500426e+000	4,321735e+000
1,408630128400426e+000	4,323128e+000
1,408706422300426e+000	4,324521e+000
1,408782716200426e+000	4,325914e+000
1,408859010100426e+000	4,327307e+000
1,408935304000426e+000	4,328700e+000
1,409011597900426e+000	4,330093e+000
1,409087891800426e+000	4,331486e+000
1,409164185700427e+000	4,332879e+000
1,409240479600427e+000	4,334272e+000
1,409316773500427e+000	4,335665e+000
1,409393067400427e+000	4,337058e+000
1,409469361300427e+000	4,338451e+000
1,409545655200427e+000	4,339844e+000
1,409621949100427e+000	4,341238e+000
1,409698243000427e+000	4,342630e+000
1,409774536900427e+000	4,344024e+000
1,409850830800427e+000	4,345417e+000
1,409927124700427e+000	4,346810e+000
1,410003418600427e+000	4,348203e+000
1,410079712500427e+000	4,349597e+000
1,410156006400428e+000	4,350990e+000
1,410232300300428e+000	4,352383e+000
1,410308594200428e+000	4,353776e+000
1,410384888100428e+000	4,355170e+000
1,410461182000428e+000	4,356564e+000
1,410537475900428e+000	4,357957e+000
1,410613769800428e+000	4,359350e+000
1,410690063700428e+000	4,360744e+000
1,410766357600428e+000	4,362137e+000
1,410842651500428e+000	4,363531e+000
1,410918945400428e+000	4,364924e+000
1,410995239300428e+000	4,366318e+000
1,411071533200428e+000	4,367711e+000
1,411147827100429e+000	4,369105e+000
1,411224121000429e+000	4,370498e+000
1,411300414900429e+000	4,371892e+000
1,411376708800429e+000	4,373286e+000
1,411453002700429e+000	4,374680e+000
1,411529296600429e+000	4,376073e+000
1,411605590500429e+000	4,377467e+000
1,411681884400429e+000	4,378860e+000
1,411758178300429e+000	4,380254e+000
1,411834472200429e+000	4,381648e+000
1,411910766100429e+000	4,383042e+000
1,411987060000429e+000	4,384436e+000
1,412063353900430e+000	4,385829e+000
1,412139647800430e+000	4,387223e+000
1,412215941700430e+000	4,388617e+000
1,412292235600430e+000	4,390011e+000
1,412368529500430e+000	4,391405e+000
1,412444823400430e+000	4,392799e+000
1,412521117300430e+000	4,394193e+000
1,412597411200430e+000	4,395587e+000
1,412673705100430e+000	4,396981e+000
1,412749999000430e+000	4,398375e+000
1,412826292900430e+000	4,399769e+000
1,412902586800430e+000	4,401163e+000
1,412978880700430e+000	4,402557e+000
1,413055174600431e+000	4,403951e+000
1,413131468500431e+000	4,405345e+000
1,413207762400431e+000	4,406740e+000
1,413284056300431e+000	4,408134e+000
1,413360350200431e+000	4,409528e+000
1,413436644100431e+000	4,410923e+000
1,413512938000431e+000	4,412317e+000
1,413589231900431e+000	4,413711e+000
1,413665525800431e+000	4,415105e+000
1,413741819700431e+000	4,416500e+000
1,413818113600431e+000	4,417894e+000
1,413894407500431e+000	4,419288e+000
1,413970701400432e+000	4,420682e+000
1,414046995300432e+000	4,422077e+000
1,414123289200432e+000	4,423471e+000
1,414199583100432e+000	4,424866e+000
1,414275877000432e+000	4,426260e+000
1,414352170900432e+000	4,427655e+000
1,414428464800432e+000	4,429049e+000
1,414504758700432e+000	4,430444e+000
1,414581052600432e+000	4,431839e+000
1,414657346500432e+000	4,433233e+000
1,414733640400432e+000	4,434628e+000
1,414809934300432e+000	4,436022e+000
1,414886228200432e+000	4,437417e+000
1,414962522100433e+000	4,438811e+000
1,415038816000433e+000	4,440206e+000
1,415115109900433e+000	4,441601e+000
1,415191403800433e+000	4,442996e+000
1,415267697700433e+000	4,444390e+000
1,415343991600433e+000	4,445785e+000
1,415420285500433e+000	4,447180e+000
1,415496579400433e+000	4,448575e+000
1,415572873300433e+000	4,449969e+000
1,415649167200433e+000	4,451365e+000
1,415725461100433e+000	4,452759e+000
1,415801755000433e+000	4,454154e+000
1,415878048900434e+000	4,455549e+000
1,415954342800434e+000	4,456944e+000
1,416030636700434e+000	4,458339e+000
1,416106930600434e+000	4,459734e+000
1,416183224500434e+000	4,461129e+000
1,416259518400434e+000	4,462524e+000
1,416335812300434e+000	4,463919e+000
1,416412106200434e+000	4,465314e+000
1,416488400100434e+000	4,466709e+000
1,416564694000434e+000	4,468104e+000
1,416640987900434e+000	4,469499e+000
1,416717281800434e+000	4,470894e+000
1,416793575700434e+000	4,472290e+000
1,416869869600435e+000	4,473685e+000
1,416946163500435e+000	4,475080e+000
1,417022457400435e+000	4,476475e+000
1,417098751300435e+000	4,477870e+000
1,417175045200435e+000	4,479266e+000
1,417251339100435e+000	4,480661e+000
1,417327633000435e+000	4,482056e+000
1,417403926900435e+000	4,483452e+000
1,417480220800435e+000	4,484847e+000
1,417556514700435e+000	4,486242e+000
1,417632808600435e+000	4,487638e+000
1,417709102500435e+000	4,489033e+000
1,417785396400435e+000	4,490428e+000
1,417861690300436e+000	4,491824e+000
1,417937984200436e+000	4,493219e+000
1,418014278100436e+000	4,494615e+000
1,418090572000436e+000	4,496011e+000
1,418166865900436e+000	4,497406e+000
1,418243159800436e+000	4,498802e+000
1,418319453700436e+000	4,500197e+000
1,418395747600436e+000	4,501593e+000
1,418472041500436e+000	4,502988e+000
1,418548335400436e+000	4,504384e+000
1,418624629300436e+000	4,505780e+000
1,418700923200436e+000	4,507175e+000
1,418777217100437e+000	4,508571e+000
1,418853511000437e+000	4,509967e+000
1,418929804900437e+000	4,511363e+000
1,419006098800437e+000	4,512759e+000
1,419082392700437e+000	4,514154e+000
1,419158686600437e+000	4,515550e+000
1,419234980500437e+000	4,516946e+000
1,419311274400437e+000	4,518342e+000
1,419387568300437e+000	4,519738e+000
1,419463862200437e+000	4,521133e+000
1,419540156100437e+000	4,522530e+000
1,419616450000437e+000	4,523925e+000
1,419692743900437e+000	4,525321e+000
1,419769037800438e+000	4,526717e+000
1,419845331700438e+000	4,528113e+000
1,419921625600438e+000	4,529510e+000
1,419997919500438e+000	4,530905e+000
1,420074213400438e+000	4,532301e+000
1,420150507300438e+000	4,533698e+000
1,420226801200438e+000	4,535094e+000
1,420303095100438e+000	4,536490e+000
1,420379389000438e+000	4,537886e+000
1,420455682900438e+000	4,539282e+000
1,420531976800438e+000	4,540679e+000
1,420608270700438e+000	4,542075e+000
1,420684564600439e+000	4,543471e+000
1,420760858500439e+000	4,544867e+000
1,420837152400439e+000	4,546263e+000
1,420913446300439e+000	4,547659e+000
1,420989740200439e+000	4,549056e+000
1,421066034100439e+000	4,550452e+000
1,421142328000439e+000	4,551848e+000
1,421218621900439e+000	4,553245e+000
1,421294915800439e+000	4,554641e+000
1,421371209700439e+000	4,556038e+000
1,421447503600439e+000	4,557434e+000
1,421523797500439e+000	4,558831e+000
1,421600091400439e+000	4,560227e+000
1,421676385300440e+000	4,561624e+000
1,421752679200440e+000	4,563020e+000
1,421828973100440e+000	4,564417e+000
1,421905267000440e+000	4,565813e+000
1,421981560900440e+000	4,567210e+000
1,422057854800440e+000	4,568606e+000
1,422134148700440e+000	4,570003e+000
1,422210442600440e+000	4,571400e+000
1,422286736500440e+000	4,572796e+000
1,422363030400440e+000	4,574193e+000
1,422439324300440e+000	4,575590e+000
1,422515618200440e+000	4,576986e+000
1,422591912100440e+000	4,578383e+000
1,422668206000441e+000	4,579780e+000
1,422744499900441e+000	4,581177e+000
1,422820793800441e+000	4,582573e+000
1,422897087700441e+000	4,583971e+000
1,422973381600441e+000	4,585367e+000
1,423049675500441e+000	4,586764e+000
1,423125969400441e+000	4,588161e+000
1,423202263300441e+000	4,589558e+000
1,423278557200441e+000	4,590955e+000
1,423354851100441e+000	4,592352e+000
1,423431145000441e+000	4,593749e+000
1,423507438900441e+000	4,595146e+000
1,423583732800442e+000	4,596543e+000
1,423660026700442e+000	4,597940e+000
1,423736320600442e+000	4,599337e+000
1,423812614500442e+000	4,600734e+000
1,423888908400442e+000	4,602131e+000
1,423965202300442e+000	4,603528e+000
1,424041496200442e+000	4,604925e+000
1,424117790100442e+000	4,606322e+000
1,424194084000442e+000	4,607719e+000
1,424270377900442e+000	4,609117e+000
1,424346671800442e+000	4,610514e+000
1,424422965700442e+000	4,611911e+000
1,424499259600442e+000	4,613308e+000
1,424575553500443e+000	4,614706e+000
1,424651847400443e+000	4,616103e+000
1,424728141300443e+000	4,617500e+000
1,424804435200443e+000	4,618897e+000
1,424880729100443e+000	4,620295e+000
1,424957023000443e+000	4,621692e+000
1,425033316900443e+000	4,623090e+000
1,425109610800443e+000	4,624487e+000
1,425185904700443e+000	4,625885e+000
1,425262198600443e+000	4,627282e+000
1,425338492500443e+000	4,628679e+000
1,425414786400443e+000	4,630077e+000
1,425491080300444e+000	4,631474e+000
1,425567374200444e+000	4,632872e+000
1,425643668100444e+000	4,634270e+000
1,425719962000444e+000	4,635667e+000
1,425796255900444e+000	4,637065e+000
1,425872549800444e+000	4,638463e+000
1,425948843700444e+000	4,639860e+000
1,426025137600444e+000	4,641258e+000
1,426101431500444e+000	4,642655e+000
1,426177725400444e+000	4,644053e+000
1,426254019300444e+000	4,645451e+000
1,426330313200444e+000	4,646849e+000
1,426406607100444e+000	4,648246e+000
1,426482901000445e+000	4,649644e+000
1,426559194900445e+000	4,651042e+000
1,426635488800445e+000	4,652440e+000
1,426711782700445e+000	4,653837e+000
1,426788076600445e+000	4,655235e+000
1,426864370500445e+000	4,656633e+000
1,426940664400445e+000	4,658031e+000
1,427016958300445e+000	4,659429e+000
1,427093252200445e+000	4,660827e+000
1,427169546100445e+000	4,662225e+000
1,427245840000445e+000	4,663623e+000
1,427322133900445e+000	4,665021e+000
1,427398427800446e+000	4,666419e+000
1,427474721700446e+000	4,667817e+000
1,427551015600446e+000	4,669215e+000
1,427627309500446e+000	4,670613e+000
1,427703603400446e+000	4,672011e+000
1,427779897300446e+000	4,673409e+000
1,427856191200446e+000	4,674807e+000
1,427932485100446e+000	4,676206e+000
1,428008779000446e+000	4,677604e+000
1,428085072900446e+000	4,679002e+000
1,428161366800446e+000	4,680400e+000
1,428237660700446e+000	4,681798e+000
1,428313954600446e+000	4,683197e+000
1,428390248500447e+000	4,684595e+000
1,428466542400447e+000	4,685993e+000
1,428542836300447e+000	4,687391e+000
1,428619130200447e+000	4,688790e+000
1,428695424100447e+000	4,690188e+000
1,428771718000447e+000	4,691586e+000
1,428848011900447e+000	4,692985e+000
1,428924305800447e+000	4,694383e+000
1,429000599700447e+000	4,695782e+000
1,429076893600447e+000	4,697180e+000
1,429153187500447e+000	4,698578e+000
1,429229481400447e+000	4,699977e+000
1,429305775300447e+000	4,701375e+000
1,429382069200448e+000	4,702774e+000
1,429458363100448e+000	4,704173e+000
1,429534657000448e+000	4,705571e+000
1,429610950900448e+000	4,706970e+000
1,429687244800448e+000	4,708368e+000
1,429763538700448e+000	4,709767e+000
1,429839832600448e+000	4,711165e+000
1,429916126500448e+000	4,712564e+000
1,429992420400448e+000	4,713963e+000
1,430068714300448e+000	4,715362e+000
1,430145008200448e+000	4,716761e+000
1,430221302100448e+000	4,718159e+000
1,430297596000449e+000	4,719558e+000
1,430373889900449e+000	4,720957e+000
1,430450183800449e+000	4,722355e+000
1,430526477700449e+000	4,723754e+000
1,430602771600449e+000	4,725153e+000
1,430679065500449e+000	4,726552e+000
1,430755359400449e+000	4,727951e+000
1,430831653300449e+000	4,729350e+000
1,430907947200449e+000	4,730749e+000
1,430984241100449e+000	4,732148e+000
1,431060535000449e+000	4,733547e+000
1,431136828900449e+000	4,734946e+000
1,431213122800449e+000	4,736345e+000
1,431289416700450e+000	4,737743e+000
1,431365710600450e+000	4,739142e+000
1,431442004500450e+000	4,740542e+000
1,431518298400450e+000	4,741941e+000
1,431594592300450e+000	4,743340e+000
1,431670886200450e+000	4,744739e+000
1,431747180100450e+000	4,746138e+000
1,431823474000450e+000	4,747537e+000
1,431899767900450e+000	4,748937e+000
1,431976061800450e+000	4,750336e+000
1,432052355700450e+000	4,751735e+000
1,432128649600450e+000	4,753134e+000
1,432204943500451e+000	4,754533e+000
1,432281237400451e+000	4,755933e+000
1,432357531300451e+000	4,757332e+000
1,432433825200451e+000	4,758731e+000
1,432510119100451e+000	4,760130e+000
1,432586413000451e+000	4,761530e+000
1,432662706900451e+000	4,762929e+000
1,432739000800451e+000	4,764328e+000
1,432815294700451e+000	4,765728e+000
1,432891588600451e+000	4,767128e+000
1,432967882500451e+000	4,768527e+000
1,433044176400451e+000	4,769927e+000
1,433120470300451e+000	4,771326e+000
1,433196764200452e+000	4,772725e+000
1,433273058100452e+000	4,774125e+000
1,433349352000452e+000	4,775525e+000
1,433425645900452e+000	4,776924e+000
1,433501939800452e+000	4,778324e+000
1,433578233700452e+000	4,779723e+000
1,433654527600452e+000	4,781123e+000
1,433730821500452e+000	4,782522e+000
1,433807115400452e+000	4,783922e+000
1,433883409300452e+000	4,785322e+000
1,433959703200452e+000	4,786721e+000
1,434035997100452e+000	4,788121e+000
1,434112291000453e+000	4,789521e+000
1,434188584900453e+000	4,790921e+000
1,434264878800453e+000	4,792320e+000
1,434341172700453e+000	4,793720e+000
1,434417466600453e+000	4,795120e+000
1,434493760500453e+000	4,796520e+000
1,434570054400453e+000	4,797920e+000
1,434646348300453e+000	4,799319e+000
1,434722642200453e+000	4,800719e+000
1,434798936100453e+000	4,802119e+000
1,434875230000453e+000	4,803519e+000
1,434951523900453e+000	4,804919e+000
1,435027817800453e+000	4,806319e+000
1,435104111700454e+000	4,807719e+000
1,435180405600454e+000	4,809119e+000
1,435256699500454e+000	4,810519e+000
1,435332993400454e+000	4,811919e+000
1,435409287300454e+000	4,813319e+000
1,435485581200454e+000	4,814719e+000
1,435561875100454e+000	4,816119e+000
1,435638169000454e+000	4,817520e+000
1,435714462900454e+000	4,818920e+000
1,435790756800454e+000	4,820320e+000
1,435867050700454e+000	4,821720e+000
1,435943344600454e+000	4,823120e+000
1,436019638500454e+000	4,824520e+000
1,436095932400455e+000	4,825921e+000
1,436172226300455e+000	4,827321e+000
1,436248520200455e+000	4,828721e+000
1,436324814100455e+000	4,830122e+000
1,436401108000455e+000	4,831522e+000
1,436477401900455e+000	4,832922e+000
1,436553695800455e+000	4,834322e+000
1,436629989700455e+000	4,835723e+000
1,436706283600455e+000	4,837123e+000
1,436782577500455e+000	4,838523e+000
1,436858871400455e+000	4,839924e+000
1,436935165300455e+000	4,841324e+000
1,437011459200456e+000	4,842725e+000
1,437087753100456e+000	4,844125e+000
1,437164047000456e+000	4,845526e+000
1,437240340900456e+000	4,846926e+000
1,437316634800456e+000	4,848327e+000
1,437392928700456e+000	4,849727e+000
1,437469222600456e+000	4,851128e+000
1,437545516500456e+000	4,852529e+000
1,437621810400456e+000	4,853929e+000
1,437698104300456e+000	4,855330e+000
1,437774398200456e+000	4,856730e+000
1,437850692100456e+000	4,858131e+000
1,437926986000456e+000	4,859532e+000
1,438003279900457e+000	4,860932e+000
1,438079573800457e+000	4,862333e+000
1,438155867700457e+000	4,863734e+000
1,438232161600457e+000	4,865135e+000
1,438308455500457e+000	4,866535e+000
1,438384749400457e+000	4,867936e+000
1,438461043300457e+000	4,869337e+000
1,438537337200457e+000	4,870738e+000
1,438613631100457e+000	4,872139e+000
1,438689925000457e+000	4,873539e+000
1,438766218900457e+000	4,874940e+000
1,438842512800457e+000	4,876341e+000
1,438918806700458e+000	4,877742e+000
1,438995100600458e+000	4,879143e+000
1,439071394500458e+000	4,880544e+000
1,439147688400458e+000	4,881945e+000
1,439223982300458e+000	4,883346e+000
1,439300276200458e+000	4,884747e+000
1,439376570100458e+000	4,886148e+000
1,439452864000458e+000	4,887549e+000
1,439529157900458e+000	4,888950e+000
1,439605451800458e+000	4,890351e+000
1,439681745700458e+000	4,891753e+000
1,439758039600458e+000	4,893154e+000
1,439834333500458e+000	4,894555e+000
1,439910627400459e+000	4,895956e+000
1,439986921300459e+000	4,897357e+000
1,440063215200459e+000	4,898758e+000
1,440139509100459e+000	4,900160e+000
1,440215803000459e+000	4,901561e+000
1,440292096900459e+000	4,902962e+000
1,440368390800459e+000	4,904364e+000
1,440444684700459e+000	4,905765e+000
1,440520978600459e+000	4,907166e+000
1,440597272500459e+000	4,908567e+000
1,440673566400459e+000	4,909969e+000
1,440749860300459e+000	4,911370e+000
1,440826154200460e+000	4,912772e+000
1,440902448100460e+000	4,914173e+000
1,440978742000460e+000	4,915575e+000
1,441055035900460e+000	4,916976e+000
1,441131329800460e+000	4,918377e+000
1,441207623700460e+000	4,919779e+000
1,441283917600460e+000	4,921180e+000
1,441360211500460e+000	4,922582e+000
1,441436505400460e+000	4,923983e+000
1,441512799300460e+000	4,925385e+000
1,441589093200460e+000	4,926786e+000
1,441665387100460e+000	4,928188e+000
1,441741681000460e+000	4,929590e+000
1,441817974900461e+000	4,930991e+000
1,441894268800461e+000	4,932393e+000
1,441970562700461e+000	4,933794e+000
1,442046856600461e+000	4,935196e+000
1,442123150500461e+000	4,936598e+000
1,442199444400461e+000	4,938000e+000
1,442275738300461e+000	4,939402e+000
1,442352032200461e+000	4,940803e+000
1,442428326100461e+000	4,942205e+000
1,442504620000461e+000	4,943607e+000
1,442580913900461e+000	4,945009e+000
1,442657207800461e+000	4,946410e+000
1,442733501700461e+000	4,947812e+000
1,442809795600462e+000	4,949214e+000
1,442886089500462e+000	4,950616e+000
1,442962383400462e+000	4,952018e+000
1,443038677300462e+000	4,953420e+000
1,443114971200462e+000	4,954822e+000
1,443191265100462e+000	4,956224e+000
1,443267559000462e+000	4,957626e+000
1,443343852900462e+000	4,959028e+000
1,443420146800462e+000	4,960430e+000
1,443496440700462e+000	4,961832e+000
1,443572734600462e+000	4,963234e+000
1,443649028500462e+000	4,964636e+000
1,443725322400463e+000	4,966038e+000
1,443801616300463e+000	4,967440e+000
1,443877910200463e+000	4,968842e+000
1,443954204100463e+000	4,970244e+000
1,444030498000463e+000	4,971647e+000
1,444106791900463e+000	4,973049e+000
1,444183085800463e+000	4,974451e+000
1,444259379700463e+000	4,975853e+000
1,444335673600463e+000	4,977255e+000
1,444411967500463e+000	4,978658e+000
1,444488261400463e+000	4,980060e+000
1,444564555300463e+000	4,981462e+000
1,444640849200463e+000	4,982864e+000
1,444717143100464e+000	4,984267e+000
1,444793437000464e+000	4,985669e+000
1,444869730900464e+000	4,987072e+000
1,444946024800464e+000	4,988474e+000
1,445022318700464e+000	4,989876e+000
1,445098612600464e+000	4,991279e+000
1,445174906500464e+000	4,992681e+000
1,445251200400464e+000	4,994083e+000
1,445327494300464e+000	4,995486e+000
1,445403788200464e+000	4,996889e+000
1,445480082100464e+000	4,998291e+000
1,445556376000464e+000	4,999694e+000
1,445632669900465e+000	5,001096e+000
1,445708963800465e+000	5,002499e+000
1,445785257700465e+000	5,003901e+000
1,445861551600465e+000	5,005304e+000
1,445937845500465e+000	5,006707e+000
1,446014139400465e+000	5,008109e+000
1,446090433300465e+000	5,009512e+000
1,446166727200465e+000	5,010914e+000
1,446243021100465e+000	5,012317e+000
1,446319315000465e+000	5,013720e+000
1,446395608900465e+000	5,015122e+000
1,446471902800465e+000	5,016525e+000
1,446548196700465e+000	5,017928e+000
1,446624490600466e+000	5,019331e+000
1,446700784500466e+000	5,020734e+000
1,446777078400466e+000	5,022137e+000
1,446853372300466e+000	5,023540e+000
1,446929666200466e+000	5,024942e+000
1,447005960100466e+000	5,026345e+000
1,447082254000466e+000	5,027748e+000
1,447158547900466e+000	5,029151e+000
1,447234841800466e+000	5,030554e+000
1,447311135700466e+000	5,031957e+000
1,447387429600466e+000	5,033360e+000
1,447463723500466e+000	5,034763e+000
1,447540017400466e+000	5,036166e+000
1,447616311300467e+000	5,037569e+000
1,447692605200467e+000	5,038972e+000
1,447768899100467e+000	5,040375e+000
1,447845193000467e+000	5,041778e+000
1,447921486900467e+000	5,043181e+000
1,447997780800467e+000	5,044584e+000
1,448074074700467e+000	5,045987e+000
1,448150368600467e+000	5,047390e+000
1,448226662500467e+000	5,048793e+000
1,448302956400467e+000	5,050197e+000
1,448379250300467e+000	5,051600e+000
1,448455544200467e+000	5,053003e+000
1,448531838100468e+000	5,054406e+000
1,448608132000468e+000	5,055809e+000
1,448684425900468e+000	5,057213e+000
1,448760719800468e+000	5,058616e+000
1,448837013700468e+000	5,060019e+000
1,448913307600468e+000	5,061423e+000
1,448989601500468e+000	5,062826e+000
1,449065895400468e+000	5,064229e+000
1,449142189300468e+000	5,065633e+000
1,449218483200468e+000	5,067036e+000
1,449294777100468e+000	5,068439e+000
1,449371071000468e+000	5,069843e+000
1,449447364900468e+000	5,071246e+000
1,449523658800469e+000	5,072650e+000
1,449599952700469e+000	5,074053e+000
1,449676246600469e+000	5,075457e+000
1,449752540500469e+000	5,076860e+000
1,449828834400469e+000	5,078264e+000
1,449905128300469e+000	5,079668e+000
1,449981422200469e+000	5,081071e+000
1,450057716100469e+000	5,082475e+000
1,450134010000469e+000	5,083878e+000
1,450210303900469e+000	5,085282e+000
1,450286597800469e+000	5,086685e+000
1,450362891700469e+000	5,088089e+000
1,450439185600470e+000	5,089493e+000
1,450515479500470e+000	5,090896e+000
1,450591773400470e+000	5,092300e+000
1,450668067300470e+000	5,093704e+000
1,450744361200470e+000	5,095108e+000
1,450820655100470e+000	5,096511e+000
1,450896949000470e+000	5,097915e+000
1,450973242900470e+000	5,099319e+000
1,451049536800470e+000	5,100723e+000
1,451125830700470e+000	5,102127e+000
1,451202124600470e+000	5,103530e+000
1,451278418500470e+000	5,104934e+000
1,451354712400470e+000	5,106338e+000
1,451431006300471e+000	5,107742e+000
1,451507300200471e+000	5,109146e+000
1,451583594100471e+000	5,110550e+000
1,451659888000471e+000	5,111954e+000
1,451736181900471e+000	5,113358e+000
1,451812475800471e+000	5,114762e+000
1,451888769700471e+000	5,116166e+000
1,451965063600471e+000	5,117570e+000
1,452041357500471e+000	5,118974e+000
1,452117651400471e+000	5,120378e+000
1,452193945300471e+000	5,121782e+000
1,452270239200471e+000	5,123186e+000
1,452346533100472e+000	5,124590e+000
1,452422827000472e+000	5,125994e+000
1,452499120900472e+000	5,127398e+000
1,452575414800472e+000	5,128803e+000
1,452651708700472e+000	5,130207e+000
1,452728002600472e+000	5,131611e+000
1,452804296500472e+000	5,133015e+000
1,452880590400472e+000	5,134419e+000
1,452956884300472e+000	5,135824e+000
1,453033178200472e+000	5,137228e+000
1,453109472100472e+000	5,138632e+000
1,453185766000472e+000	5,140037e+000
1,453262059900472e+000	5,141441e+000
1,453338353800473e+000	5,142845e+000
1,453414647700473e+000	5,144249e+000
1,453490941600473e+000	5,145654e+000
1,453567235500473e+000	5,147058e+000
1,453643529400473e+000	5,148463e+000
1,453719823300473e+000	5,149867e+000
1,453796117200473e+000	5,151271e+000
1,453872411100473e+000	5,152676e+000
1,453948705000473e+000	5,154080e+000
1,454024998900473e+000	5,155485e+000
1,454101292800473e+000	5,156889e+000
1,454177586700473e+000	5,158294e+000
1,454253880600473e+000	5,159698e+000
1,454330174500474e+000	5,161103e+000
1,454406468400474e+000	5,162508e+000
1,454482762300474e+000	5,163912e+000
1,454559056200474e+000	5,165317e+000
1,454635350100474e+000	5,166721e+000
1,454711644000474e+000	5,168126e+000
1,454787937900474e+000	5,169531e+000
1,454864231800474e+000	5,170936e+000
1,454940525700474e+000	5,172340e+000
1,455016819600474e+000	5,173745e+000
1,455093113500474e+000	5,175150e+000
1,455169407400474e+000	5,176555e+000
1,455245701300475e+000	5,177959e+000
1,455321995200475e+000	5,179364e+000
1,455398289100475e+000	5,180769e+000
1,455474583000475e+000	5,182174e+000
1,455550876900475e+000	5,183578e+000
1,455627170800475e+000	5,184983e+000
1,455703464700475e+000	5,186388e+000
1,455779758600475e+000	5,187793e+000
1,455856052500475e+000	5,189198e+000
1,455932346400475e+000	5,190603e+000
1,456008640300475e+000	5,192008e+000
1,456084934200475e+000	5,193413e+000
1,456161228100475e+000	5,194818e+000
1,456237522000476e+000	5,196223e+000
1,456313815900476e+000	5,197628e+000
1,456390109800476e+000	5,199033e+000
1,456466403700476e+000	5,200438e+000
1,456542697600476e+000	5,201843e+000
1,456618991500476e+000	5,203248e+000
1,456695285400476e+000	5,204653e+000
1,456771579300476e+000	5,206058e+000
1,456847873200476e+000	5,207463e+000
1,456924167100476e+000	5,208869e+000
1,457000461000476e+000	5,210274e+000
1,457076754900476e+000	5,211679e+000
1,457153048800477e+000	5,213084e+000
1,457229342700477e+000	5,214489e+000
1,457305636600477e+000	5,215895e+000
1,457381930500477e+000	5,217300e+000
1,457458224400477e+000	5,218705e+000
1,457534518300477e+000	5,220110e+000
1,457610812200477e+000	5,221516e+000
1,457687106100477e+000	5,222921e+000
1,457763400000477e+000	5,224326e+000
1,457839693900477e+000	5,225731e+000
1,457915987800477e+000	5,227137e+000
1,457992281700477e+000	5,228542e+000
1,458068575600477e+000	5,229948e+000
1,458144869500478e+000	5,231353e+000
1,458221163400478e+000	5,232759e+000
1,458297457300478e+000	5,234164e+000
1,458373751200478e+000	5,235569e+000
1,458450045100478e+000	5,236975e+000
1,458526339000478e+000	5,238380e+000
1,458602632900478e+000	5,239786e+000
1,458678926800478e+000	5,241191e+000
1,458755220700478e+000	5,242597e+000
1,458831514600478e+000	5,244003e+000
1,458907808500478e+000	5,245409e+000
1,458984102400478e+000	5,246814e+000
1,459060396300479e+000	5,248219e+000
1,459136690200479e+000	5,249625e+000
1,459212984100479e+000	5,251031e+000
1,459289278000479e+000	5,252437e+000
1,459365571900479e+000	5,253842e+000
1,459441865800479e+000	5,255248e+000
1,459518159700479e+000	5,256654e+000
1,459594453600479e+000	5,258060e+000
1,459670747500479e+000	5,259465e+000
1,459747041400479e+000	5,260871e+000
1,459823335300479e+000	5,262277e+000
1,459899629200479e+000	5,263682e+000
1,459975923100479e+000	5,265089e+000
1,460052217000480e+000	5,266494e+000
1,460128510900480e+000	5,267900e+000
1,460204804800480e+000	5,269306e+000
1,460281098700480e+000	5,270712e+000
1,460357392600480e+000	5,272118e+000
1,460433686500480e+000	5,273524e+000
1,460509980400480e+000	5,274930e+000
1,460586274300480e+000	5,276336e+000
1,460662568200480e+000	5,277741e+000
1,460738862100480e+000	5,279148e+000
1,460815156000480e+000	5,280553e+000
1,460891449900480e+000	5,281960e+000
1,460967743800480e+000	5,283366e+000
1,461044037700481e+000	5,284772e+000
1,461120331600481e+000	5,286178e+000
